file,transcription
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C19_577.wav,tʰa55 mei̯35 jou̯214 two55 ʂau̯214 hau̯35 jɛn35 ʈʂwaŋ51 y214 tan51 tʰa55 tɕʰɥe51 pa214 ai̯51 tɕʰin55 ʐən35 ai̯51 tɕja55 tʰiŋ35 ai̯51 tsu214 kwo35 ai̯51 tɕyn55 twei̯51 wan35 mei̯214 tɤ0 tʰʊŋ214 i55 lɤ0 tɕʰi214 lai̯0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B12_262.wav,tjɛn51 hwa51 ʂʐ̩51 ʂʐ̩51 kʊŋ55 an55 tɕy35 pʰai̯51 waŋ214 hei̯55 lʊŋ35 tɕjaŋ55 ʂəŋ214 an55 ta35 ʂʐ̩51 tɤ0 ʈʂwei̯55 pu214 ɕjau̯35 tsu214 ta214 lai̯35 tɤ0 ʈʂən55 ʈʂʰa35 ɥɛn35 pau̯51 kau̯51 ʈʂʰʐ̩35 tɕʰjaŋ55 tsai̯51 tʰau̯35 fan51 i214 pei̯51 ʂəŋ55 tɕʰin35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B6_311.wav,tsʰz̩35 njau̯214 tan55 tu35 fu55 lwan214 hɤ35 ʈʂau̯51 ku0 hou̯51 tai̯51 aɚ̯35 ɕjʊŋ35 njau̯214 tsɤ35 tɕi51 ɕy51 maŋ35 y35 ɕjou̯55 ʂʐ̩51 tʰiŋ35 tsz̩0 in214 jou̯51 i51 ɕiŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C8_577.wav,tʰa55 mei̯35 jou̯214 two55 ʂau̯214 hau̯35 jɛn35 ʈʂwaŋ51 y214 tan51 tʰa55 tɕʰɥe51 pa214 ai̯51 tɕʰin55 ʐən35 ai̯51 tɕja55 tʰiŋ35 ai̯51 tsu214 kwo35 ai̯51 tɕyn55 twei̯51 wan35 mei̯214 tɤ0 tʰʊŋ214 i55 lɤ0 tɕʰi214 lai̯0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A8_197.wav,tʰjɛn55 kʊŋ55 pu51 tswo51 mei̯214 taŋ51 tʰjɛn55 wan214 kʰai̯55 ʂʐ̩214 ʈʂwan214 in55 ɕja51 y214 tsʰz̩51 ʐʐ̩51 tɕʰiŋ55 ʈʂʰən35 ʐəŋ35 in55 yn35 mi51 pu51 ʐən35 mən0 tɕy214 saŋ51 tɤ0 ʈʂwən214 pei̯51 ʈʂʰɤ51 li35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B32_381.wav,ʈʂʰəŋ55 lɤ0 pʰi35 pʰa0 jɛn55 jʊŋ51 kʰwai̯51 pai̯35 ʈʂʰou̯35 pʰa51 tsz̩0 pau̯55 lɤ0 tɕin55 hwaŋ35 tʰwo214 ɥɛn35 tɤ0 pʰi35 pʰa0 jʊŋ51 i35 kɤ51 ʈʂʐ̩214 tʰou̯0 kou̯55 ʈʂɤ0 jɛn214 ʈʂu55 tsz̩0 ʐou̯35 ʐou̯0 ti51 waŋ51 tʰa55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B15_317.wav,swən55 tsʰai̯214 yn35 swei̯35 tɕi35 jau̯55 tɕʰjou̯35 tɕjaŋ55 həŋ35 kan55 ʂəŋ55 tau̯51 sz̩51 mi214 aɚ̯51 tɕʰi55 je214 ʂʐ̩51 i55 tsʰz̩51 tɕʰi214 tʰjau̯51 ʈʂʰəŋ35 kʊŋ55 pa55 aɚ̯214 tʰwo55 wa35 wei̯51 nəŋ35 kwo51 kan214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C4_540.wav,aɚ̯51 ʂʐ̩51 tɕjau̯55 ʂu55 y51 ʐən35 ɕi51 tʰʊŋ214 jau̯51 pa214 tɤ35 y51 jou̯214 tɕi55 tɤ0 ʂən51 tʰou̯51 y35 ʈʂʐ̩51 y51 ʈʂʐ̩55 ʈʂʊŋ55 nu214 li51 tswo51 tau̯51 tɤ35 y51 hɤ35 ʈʂʐ̩51 y51 tɤ0 tʰʊŋ214 i55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B6_308.wav,u35 ʈʂwən214 yn51 ʈʂəŋ51 tɤ0 jɛn55 jʊŋ51 ly51 tswei̯214 tsʰai̯35 ljau̯51 kɤ51 ti51 jɛn55 tsʰau̯214 ʈʂwan55 mai̯51 tɕy35 tou̯55 jou̯214 tɕʰɥɛn35 ʈʂʰa35 kʰou̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C20_503.wav,tsʰz̩214 wai̯51 ʈʂʰou̯51 miŋ35 ʈʂau̯55 ʈʂu51 tɤ0 ʐʐ̩51 pən214 ny214 tɕjɛn51 tje35 ʈʂʰwan55 tau̯214 faŋ55 tsz̩214 je214 tsai̯51 ʈʂɤ51 li214 tʰʊŋ35 məŋ35 ku214 waŋ35 je0 ʈʂʐ̩55 tsz̩214 tɕy214 ɕiŋ35 kwo51 hwən55 li214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B8_465.wav,fən214 swei̯51 sz̩51 ʐən35 paŋ55 hou̯51 ʐən35 min35 wən35 ɕɥe35 ʈʂʰu55 pan214 ʂɤ51 ʈʂʰu55 pan214 lɤ0 jaŋ35 ʂwo51 san214 wən35 ɕɥɛn214 jaŋ35 ʂwo51 twan214 pʰjɛn55 ɕjau̯214 ʂwo55 ɕɥɛn214 təŋ35 təŋ214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C14_559.wav,jau̯51 ʈʂʐ̩55 tau̯51 tɕi35 ɕiŋ51 ɕin55 tɕi55 kəŋ214 sɤ51 ʂʐ̩51 pi51 ɕy55 ʈʂu51 ɥɛn51 ʈʂʐ̩51 ljau̯35 tɤ0 tau̯51 i55 ɥɛn51 ɥe51 tsau̯214 ɥe51 hau̯214 ɥe51 wan214 sz̩214 waŋ35 ly51 ɥe51 kau̯55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A36_5.wav,jou̯214 i51 tɕja55 kɤ51 tʰi214 ʈʂʐ̩51 pʰin35 ʈʂʰaŋ214 pən214 kai̯55 jʊŋ51 wan35 ʈʂəŋ214 tɤ0 ɕiŋ35 tsʰai̯35 ʂəŋ55 ʈʂʰan214 mən35 ʈʂʰwaŋ55 tɕʰɥe51 jʊŋ51 pan51 tɕje35 tsʰai̯35 ta214 tɕje35 tsʰou̯51 hɤ0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A22_198.wav,tʰa55 mən0 tsʰʊŋ35 an51 pjɛn55 pʰa35 tɕʰi214 lai̯0 hwən35 ʂən55 ʂwei̯214 lin35 lin35 tɤ0 waŋ214 ɕja51 jou̯35 pʰau̯214 jou̯51 pʰu55 tau̯51 ɕja51 jou̯35 kaŋ55 tɕʰi214 tɤ0 pwo55 laŋ51 ʂaŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C19_682.wav,hwaŋ35 iŋ214 wei̯35 tɕʰy55 wei̯51 y35 hwai̯35 hɤ35 kan51 ljou̯35 ɕiŋ35 hʊŋ35 tɕʰy55 nei̯51 ʂʐ̩51 hwai̯35 ʂʐ̩214 tɕʰɥɛn35 san55 tʰjau̯35 hɤ35 ljou̯35 hɤ35 ʂaŋ51 jou̯35 y51 wan214 ɤ51 san55 ʂəŋ214 aɚ̯51 ʂʐ̩35 pa55 ɕjɛn51 tɤ0 hʊŋ35 ʂwei̯214 hwei̯51 ljou̯35 ʈʂʰu51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C7_621.wav,pʰai̯55 mai̯51 tan55 wei̯51 iŋ55 taŋ55 tsai̯51 tsaŋ55 u51 pʰai̯55 mai̯51 wan35 pi51 u214 tʰjɛn55 nei̯51 tɕjaŋ55 tsaŋ55 u51 pʰai̯55 mai̯51 kʰwan214 i35 sʊŋ51 wei̯214 tʰwo55 tan55 wei̯51 ʂaŋ51 tɕjau̯55 tʰʊŋ35 tɕi35 kwo35 kʰu51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B4_427.wav,kei̯214 kʰɤ51 ʐən35 tɕʰi55 ʈʂʰa35 tau̯51 nai̯214 ʈʂən55 tɕjou̯214 tɕʰɥɛn35 jʊŋ51 tɤ0 ʂʐ̩51 in35 wan214 hɤ35 mu51 wan214 kʰɤ51 ʐən35 hɤ55 wan35 ti51 i51 wan214 ʈʂʰa35 hou̯51 ʈʂu214 ʐən35 kʰai̯55 ʂʐ̩214 kei̯214 kʰɤ51 ʐən35 tɕiŋ51 tɕjou̯214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C31_578.wav,ʈʂʰu35 tsʰai̯35 ʈʂəŋ51 pwo55 kei̯214 ljaŋ214 tɕʰjɛn55 san55 pai̯214 wan51 ɥɛn35 tɕjau̯51 y0 tsz̩55 tɕin55 wai̯51 hai̯35 pwo55 ʈʂʰu55 ʈʂwan55 kʰwan214 sz̩51 tɕʰjɛn55 u35 pai̯214 tɕʰi55 ʂʐ̩35 wan51 ɥɛn35 ɕin55 tɕjɛn51 ʈʂʊŋ55 ɕjau̯214 ɕɥe35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C4_689.wav,tɕi214 njɛn35 tɕʰjɛn35 wo214 ʈʂʊŋ55 y35 jou̯214 tɕi55 hwei̯51 tau̯51 lɤ0 ɕjaŋ51 waŋ214 i214 tɕjou̯214 ʈʂʰʊŋ55 man214 məŋ51 hwan51 sɤ51 tsʰai̯214 tɤ0 a55 wa214 ʂan55 kʰau̯214 ʈʂʰa35 tsʰaŋ55 ɥɛn35 ja35 hwa51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B15_295.wav,a55 pʰwo55 ʐwei̯51 tʰɤ51 kʰan51 ʈʂɤ0 hei̯55 an51 tɕjaŋ51 lin35 lɤ0 ʈʂɤ51 sou̯55 ʈʂʰwan35 tʰiŋ55 tɕjɛn51 na51 jau̯35 ɥɛn214 aɚ̯35 ʐou̯35 hɤ35 tɤ0 ɥɛn35 tsz̩214 fa55 tʊŋ51 tɕi55 tɤ0 ku55 lu0 ʂəŋ55 tʰu55 ʐan35 tʰiŋ35 ʈʂʐ̩214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A6_0.wav,ly51 ʂʐ̩51 jaŋ35 ʈʂʰwən55 jɛn55 tɕiŋ214 ta51 kʰwai̯51 wən35 ʈʂaŋ55 tɤ0 ti214 sɤ51 sz̩51 ɥe51 tɤ0 lin35 lwan35 kəŋ51 ʂʐ̩51 ly51 tɤ0 ɕjɛn55 hwo35 ɕjou̯51 mei̯51 ʂʐ̩55 i51 aŋ51 ʐan35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C4_679.wav,tʰɤ51 li51 ja214 ny214 ɕje35 tɕin51 tɕja51 i51 pai̯214 san55 ʂʐ̩35 sz̩51 ɥɛn35 tɕja55 yn51 fei̯51 aɚ̯51 ɥɛn35 ʂwei̯51 tɕin55 u214 ʂʐ̩35 pa55 ɥɛn35 tɕi35 tɕʰi35 tʰa55 fei̯51 jʊŋ0 liŋ35 ʂou̯51 tɕja51 i51 pai̯214 tɕʰi55 ʂʐ̩35 sz̩51 ɥɛn35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A14_202.wav,tan51 twei̯51 tɕʰi214 je51 lai̯35 ʂwo55 tɕi55 ʈʂʐ̩51 ʈʂwan214 hwan51 lɤ0 tsz̩51 ʈʂu214 tɕiŋ55 iŋ35 lɤ0 tsz̩51 fu51 iŋ35 kʰwei̯55 lɤ0 je214 hai̯35 jou̯214 fu51 iŋ35 hɤ35 fu51 kʰwei̯55 tɤ0 ljaŋ35 ʈʂʊŋ214 kʰɤ214 nəŋ35 ɕiŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B15_276.wav,ʈʂɤ51 ʈʂʊŋ214 i51 mjau̯35 nəŋ35 kou̯51 y51 faŋ35 jaŋ214 ʈʂʐ̩35 tɤ0 ta51 ma214 ha55 y35 hɤ35 tswən55 y35 tɤ0 tɕje55 piŋ51 i51 mjau̯35 tɤ0 ʂʐ̩214 jʊŋ51 kʰɤ35 i214 ta51 ta51 tɕjɛn35 ʂau̯214 ʂwei̯35 ʈʂʰan214 jaŋ214 ʈʂʐ̩35 je51 ʈʂʊŋ55 swo214 kwaŋ214 fan51 ʂʐ̩214 jʊŋ51 tɤ0 kʰaŋ51 tɕyn214 su51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D21_869.wav,tʰa55 yn51 jʊŋ51 y51 ɕjɛn214 ɕjɛn55 an55 ɕin55 tɤ0 ɕin55 li214 ɕɥe35 ɥɛn35 li214 kau̯51 su0 fei̯55 ɕiŋ35 ɥɛn35 ʈʂʐ̩214 jau̯51 an51 i35 pjau̯214 fei̯55 ɕiŋ35 wan35 tɕʰɥɛn35 kʰɤ35 i214 an55 tɕʰɥɛn35 lwo51 ti51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A34_59.wav,i35 tan51 y51 tau̯51 lje51 u51 li51 tɕi35 jʊŋ51 tɕjau̯214 ɕy55 tɕʰjɛn35 ʈʂu51 i214 pa0 kou̯55 ʈʂwan214 jʊŋ51 i214 tsʰz̩51 ʈʂu51 ʂɤ51 i51 ʈʂən55 tɕjaŋ55 lje51 u51 tu35 sz̩214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C23_540.wav,aɚ̯51 ʂʐ̩51 tɕjau̯55 ʂu55 y51 ʐən35 ɕi51 tʰʊŋ214 jau̯51 pa214 tɤ35 y51 jou̯214 tɕi55 tɤ0 ʂən51 tʰou̯51 y35 ʈʂʐ̩51 y51 ʈʂʐ̩55 ʈʂʊŋ55 nu214 li51 tswo51 tau̯51 tɤ35 y51 hɤ35 ʈʂʐ̩51 y51 tɤ0 tʰʊŋ214 i55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A36_10.wav,pʰau̯51 jɛn214 ta35 hau̯214 lɤ0 ʈʂa51 jau̯51 tsən214 mɤ0 ʈʂwaŋ55 ɥe51 ʈʂəŋ51 tsʰai̯35 jau̯214 lɤ0 jau̯214 ja35 ʂu55 tɤ0 tʰwo55 tɕʰy51 i55 fu0 kwaŋ55 paŋ214 tsz̩0 ʈʂʰʊŋ55 tɕin51 lɤ0 ʂwei̯214 tsʰwan51 tʊŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C32_541.wav,kʰan55 tʰan51 pjau̯214 miŋ35 tʰa55 ʂʐ̩51 kwo35 nei̯51 ʂau̯214 jou̯214 tɤ0 in35 tɕin55 kʊŋ51 ʂəŋ55 kʰwaŋ51 pʰin214 wei̯51 kau̯55 i51 tsʰai̯214 i51 ɕɥɛn214 je214 ʂʐ̩51 wo214 kwo35 ʂou̯214 tɕja55 tɕi35 tsʰai̯214 kʰwaŋ51 ɕɥɛn214 kʰwaŋ51 je214 ljɛn51 wei̯35 i51 tʰi214 tɤ0 in35 kʰwaŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B22_357.wav,ʈʂɤ51 kɤ0 ta51 ʈʂai̯51 jou̯35 pʰiŋ35 ʈʂai̯51 tʊŋ55 in214 jaŋ35 pʰan35 nan35 kwei̯51 sz̩51 kɤ51 tsʰwən55 tsu214 ʈʂʰəŋ35 kʊŋ51 i51 tɕʰjɛn55 aɚ̯51 pai̯214 aɚ̯51 ʂʐ̩35 tɕʰi55 hu51 tɕin51 ljou̯51 tɕʰjɛn55 miŋ35 mjau̯35 tsu35 tʰʊŋ35 pau̯55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C18_567.wav,ʐʐ̩51 pən214 in35 haŋ35 wei̯51 lɤ0 faŋ35 ʈʂʐ̩214 wei̯214 tsau̯51 tsai̯51 pʰjau̯51 mjɛn51 ʂaŋ0 tsʰai̯35 tɕʰy214 lɤ0 jɛn35 mi51 tɤ0 faŋ35 wei̯214 tsʰwo51 ʂʐ̩55 ʈʂʰau̯55 pʰjau̯51 ʈʂʊŋ55 hai̯35 han35 jou̯214 tsʰz̩35 ɕiŋ51 kan214 iŋ51 tsʰai̯35 ljau̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D8_764.wav,tɕʰjau̯35 y214 tʰa55 ʂan55 ɕi55 ɕjaŋ55 ljɛn51 kʊŋ51 tʰʊŋ35 fan214 ʈʂʰəŋ35 jaŋ35 lau̯214 y51 aɚ̯35 jou̯51 ʂwaŋ55 ʂwaŋ55 mjɛn51 lin35 tai̯51 je51 tɕjʊŋ214 pʰwo51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A4_54.wav,ʈʂɤ51 ʈʂʊŋ214 wei̯214 haŋ35 pʰai̯35 tjɛn51 tsz̩214 mje51 wən35 iŋ35 təŋ55 tsʰai̯214 jʊŋ51 mou̯35 ʈʂʊŋ214 kwaŋ55 pʰu214 nəŋ35 tɤ0 kwaŋ55 ɕjau̯51 iŋ51 jou̯51 ʂa55 wən35 iŋ35 hɤ35 fei̯55 ʈʂʰʊŋ35 twei̯51 ʐən35 tʰi214 u35 hai̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B15_468.wav,tsau̯214 pei̯51 kwo35 wai̯51 nʊŋ35 hu51 kwaŋ214 fan51 tsʰai̯214 jʊŋ51 tɤ0 wei̯55 ʂəŋ55 u51 tɕyn55 jaŋ214 tɕʰin35 ʈʂʰu51 tɕi51 ʂu51 i214 lwo51 hu51 ʈʂʊŋ55 kwo35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D7_889.wav,kan51 kɤ35 miŋ51 kau̯214 tɕjɛn51 ʂɤ51 tou̯55 jau̯51 jou̯214 i51 pʰi55 jʊŋ214 y35 sz̩55 kʰau̯214 jʊŋ214 y35 tʰan51 swo214 jʊŋ214 y35 ʈʂʰwaŋ51 ɕin55 tɤ0 ʈʂʰwaŋ214 tɕjaŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C12_552.wav,tsai̯51 ɥe51 tɕʰjɛn35 ʂan55 pi214 ɕja51 kwei̯51 ʈʂou̯55 ʂan55 ʈʂʰwan55 fəŋ55 u51 yn51 tsʰaŋ35 ʈʂɤ0 nʊŋ35 lje51 tɤ0 nwo35 ɕi51 i51 wei̯51 ʈʂʰʊŋ55 i51 ʈʂɤ0 ʈʂʐ̩51 pʰu214 je214 i51 tɤ0 tɕʰi51 ɕi55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C4_668.wav,hu35 jʊŋ214 kwei̯51 ɕjɛn55 ʂʐ̩51 tɕjau̯214 hwa35 ti214 lai̯51 i214 tsz̩51 ɥɛn51 tɕjau̯55 i51 ɥɛn51 ta214 ɥɛn51 ai̯35 wei̯35 jou̯35 tʰwo55 jɛn35 pan51 an51 tɕʰi214 tʰu35 məŋ35 hwən51 kwo51 kwan55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D4_849.wav,waŋ51 tsz̩214 ʈʂʰəŋ35 lʊŋ35 waŋ51 ny214 ʈʂʰəŋ35 fəŋ51 tɤ0 fu51 mu214 tɕʰin0 je35 je0 nai̯214 nai̯0 wai̯51 kʊŋ55 wai̯51 pʰwo35 ʈʂʐ̩214 jau̯51 hai̯35 tsz̩0 tʰiŋ55 hwa51 tsʊŋ214 ʂʐ̩51 jou̯214 tɕʰjou̯35 pi51 iŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B31_459.wav,jou̯214 ʐən35 tsʰəŋ35 ɕjaŋ214 jʊŋ51 kau̯55 ɤ35 hwei̯35 kʰou̯51 an51 ʈʂʊŋ55 sʊŋ51 li35 pʰin214 ɕjaŋ51 tʰa55 mən0 tʰwei̯55 ɕjau̯55 wei̯214 lje51 jau̯51 pʰin214 pei̯51 tʰa55 mən0 i35 tsʰz̩51 tsʰz̩51 jɛn35 tsʰz̩35 tɕy51 tɕɥe35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B12_376.wav,pu51 nəŋ35 tsai̯51 ly51 in55 ʈʂʰaŋ214 ʂaŋ51 ɕjaŋ51 twei̯51 ɥɛn35 i35 jaŋ51 pən55 pʰau̯214 pʰin55 pwo35 tɕjou̯51 jʊŋ51 tɕʰi35 tʰa55 ɕiŋ35 ʂʐ̩51 wei̯51 ʈʂʊŋ55 kwo35 tsu35 tɕʰjou̯35 tɤ0 fa55 ʈʂan214 tʰwei̯55 pwo55 ʈʂu51 lan35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C2_579.wav,tʰa55 tau̯51 kwo51 ɕy214 two55 tɕyn55 iŋ35 ʂau̯51 swo214 wei̯51 wən51 tsz̩214 ti51 piŋ55 tau̯51 i55 ɥɛn51 tʰan51 waŋ51 hu51 li214 ʂaŋ55 tsʰan35 tɕyn55 ʐən35 ɥe55 aɚ̯51 tɕʰjɛn55 tɕʰi55 pai̯214 two55 ʐən35 tsʰz̩51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D31_857.wav,tʰan35 tau̯51 ti51 aɚ̯51 tɕje55 twan51 tʰau̯35 tʰai̯51 sai̯51 waŋ35 ta51 jʊŋ214 ɕi55 waŋ51 ɕjɛn55 pʰəŋ51 ʐwei̯51 fa214 tɤ35 təŋ214 ou̯55 ʈʂou̯55 twei̯51 in55 wei̯51 tʰa55 hən214 ʂu35 ɕi55 ʈʂɤ51 ɕje55 twei̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B11_443.wav,tʰjau̯51 waŋ51 ʈʂʰɤ55 ʈʂʰwaŋ55 wai̯51 jʊŋ51 nin35 tɤ0 li35 tɕje214 hɤ35 wo214 mən0 tɤ0 ʂwaŋ55 ʂou̯214 kʊŋ51 tɕjɛn51 tʰʊŋ55 ɕjaŋ51 au̯51 yn51 tɤ0 tʊŋ55 san55 hwan35 pjau̯55 y214 iŋ51 ʐu51 jɛn214 ljɛn35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C19_513.wav,ti51 i55 pʰi55 ʂou̯55 tɕi35 tɤ0 jou̯214 ɕjaŋ214 y51 ʂəŋ214 kaŋ214 au̯51 hɤ35 tʊŋ55 nan35 ja51 tɤ0 ou̯55 jaŋ35 ʂan55 ʈʂʰən35 tsʰan35 yn35 tɕʰin35 mu51 tu51 ai̯55 hwaŋ35 tɕʰjou̯55 yn35 təŋ214 u214 ʐən35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C18_724.wav,iŋ55 tʰau̯35 tɕy51 ʂwo55 wən35 kʰau̯214 wei̯35 iŋ55 njau̯214 swo214 han35 ʂʐ̩35 ku51 jou̯51 miŋ35 wei̯35 iŋ55 tʰau̯35 han35 tʰau̯35 ʂu214 tɕʰjaŋ35 wei̯55 kʰɤ55 ʈʂʐ̩35 u51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B12_457.wav,tsai̯51 i35 kɤ51 tɕy51 ta51 tɤ0 pʰwo55 ɕiŋ35 wa214 tiŋ214 ɕja51 ʂaŋ51 pai̯214 tɕjɛn55 pjau̯55 ʈʂwən214 kʰai̯55 tɕjɛn55 tɤ0 u55 tsz̩0 jɛn35 pa55 kwa51 ɕiŋ35 tsou̯214 laŋ35 tswo214 jou̯51 ʂwən51 ɕy51 pʰai̯35 lje51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C8_567.wav,ʐʐ̩51 pən214 in35 haŋ35 wei̯51 lɤ0 faŋ35 ʈʂʐ̩214 wei̯214 tsau̯51 tsai̯51 pʰjau̯51 mjɛn51 ʂaŋ0 tsʰai̯35 tɕʰy214 lɤ0 jɛn35 mi51 tɤ0 faŋ35 wei̯214 tsʰwo51 ʂʐ̩55 ʈʂʰau̯55 pʰjau̯51 ʈʂʊŋ55 hai̯35 han35 jou̯214 tsʰz̩35 ɕiŋ51 kan214 iŋ51 tsʰai̯35 ljau̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A36_242.wav,ma35 tsz̩0 pʰau̯55 kei̯214 li51 kaŋ55 tɤ0 na51 nwo51 ʐwo0 aɚ̯51 tsz̩51 je214 mei̯35 nəŋ35 pi51 mjɛn214 swei̯51 ɥe51 fəŋ55 ʈʂʰwei̯55 y35 ta214 tɤ0 tɕʰin55 ʂʐ̩35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A2_93.wav,pu35 ʂʐ̩51 ʈʂʰwei̯55 njou̯35 je214 kʰɤ214 nəŋ35 ʂʐ̩51 tsz̩51 wo214 jau̯55 tɕʰjou̯35 tɕjau̯51 kau̯55 y214 wo214 ɕjaŋ55 ʂu35 tɤ0 yn51 tʊŋ51 ɥɛn35 ta51 two55 ʂʐ̩51 jou̯214 ʈʂwei̯55 tɕʰjou̯35 tɤ0 ʐən35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C2_523.wav,ʂwo55 na51 ʂʐ̩35 hou̯0 wei̯55 ɤ35 ta51 pje35 ʂan55 məŋ214 lje51 ʈʂən51 ʈʂʰan51 lɤ0 i35 ɕja51 kʰwaŋ35 fəŋ55 ʈʂou̯51 tɕʰi214 lɥe51 kwo51 ʂan55 je214 maŋ35 maŋ35 hei̯55 je51 i55 pʰjɛn51 kʰu55 ʂəŋ55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C13_599.wav,kʰɤ214 ʂʐ̩51 ʈʂʰaŋ35 ʈʂʰaŋ35 jou̯214 ʐən35 kau̯51 su0 jau̯35 ɕjɛn55 ʂəŋ0 ʂwo55 kʰan51 tɕjɛn51 aɚ̯51 ɕjau̯35 tɕje214 tsai̯51 kʰa55 fei̯55 kwan35 li214 hɤ35 waŋ35 tɕyn51 je51 wo51 ʈʂwo35 ʂou̯214 i35 tswo51 tswo51 ʂaŋ0 tɕi214 kɤ51 ʈʂʊŋ55 tʰou̯35
